InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,YearMonth
558355,22573,STAR WOODEN CHRISTMAS DECORATION,6,2011-06-28 14:58:00,0.85,13614.0,United Kingdom,06_2011
558355,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,8,2011-06-28 14:58:00,1.25,13614.0,United Kingdom,06_2011
558355,23267,SET OF 4 SANTA PLACE SETTINGS,4,2011-06-28 14:58:00,1.25,13614.0,United Kingdom,06_2011
558355,23079,TOADSTOOL BEDSIDE LIGHT ,2,2011-06-28 14:58:00,8.95,13614.0,United Kingdom,06_2011
558355,23309,SET OF 60 I LOVE LONDON CAKE CASES ,4,2011-06-28 14:58:00,0.55,13614.0,United Kingdom,06_2011
558355,23307,SET OF 60 PANTRY DESIGN CAKE CASES ,4,2011-06-28 14:58:00,0.55,13614.0,United Kingdom,06_2011
558355,23104,IVORY CAFE HANGING LAMP ,2,2011-06-28 14:58:00,12.5,13614.0,United Kingdom,06_2011
558355,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,2011-06-28 14:58:00,4.95,13614.0,United Kingdom,06_2011
558355,23229,VINTAGE DONKEY TAIL GAME ,3,2011-06-28 14:58:00,3.75,13614.0,United Kingdom,06_2011
558355,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,6,2011-06-28 14:58:00,1.45,13614.0,United Kingdom,06_2011
558355,23198,PANTRY MAGNETIC  SHOPPING LIST,6,2011-06-28 14:58:00,1.45,13614.0,United Kingdom,06_2011
558355,23299,FOOD COVER WITH BEADS SET 2 ,2,2011-06-28 14:58:00,3.75,13614.0,United Kingdom,06_2011
558355,23298,SPOTTY BUNTING,4,2011-06-28 14:58:00,4.95,13614.0,United Kingdom,06_2011
558355,23168,CLASSIC CAFE SUGAR DISPENSER,4,2011-06-28 14:58:00,1.25,13614.0,United Kingdom,06_2011
558355,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-06-28 14:58:00,12.5,13614.0,United Kingdom,06_2011
558355,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1,2011-06-28 14:58:00,2.1,13614.0,United Kingdom,06_2011
558355,84378,SET OF 3 HEART COOKIE CUTTERS,1,2011-06-28 14:58:00,1.25,13614.0,United Kingdom,06_2011
558355,21868,POTTING SHED TEA MUG,6,2011-06-28 14:58:00,1.25,13614.0,United Kingdom,06_2011
558355,22961,JAM MAKING SET PRINTED,2,2011-06-28 14:58:00,1.45,13614.0,United Kingdom,06_2011
558355,22627,MINT KITCHEN SCALES,1,2011-06-28 14:58:00,8.5,13614.0,United Kingdom,06_2011
558355,22624,IVORY KITCHEN SCALES,1,2011-06-28 14:58:00,8.5,13614.0,United Kingdom,06_2011
558355,22627,MINT KITCHEN SCALES,1,2011-06-28 14:58:00,8.5,13614.0,United Kingdom,06_2011
558355,23341,PINK DINER WALL CLOCK,2,2011-06-28 14:58:00,8.5,13614.0,United Kingdom,06_2011
558355,23342,MINT DINER WALL CLOCK,2,2011-06-28 14:58:00,8.5,13614.0,United Kingdom,06_2011
558355,22795,SWEETHEART RECIPE BOOK STAND,2,2011-06-28 14:58:00,6.75,13614.0,United Kingdom,06_2011
558355,21469,POLKA DOT RAFFIA FOOD COVER,4,2011-06-28 14:58:00,3.75,13614.0,United Kingdom,06_2011
558355,22670,FRENCH WC SIGN BLUE METAL,1,2011-06-28 14:58:00,1.25,13614.0,United Kingdom,06_2011
558355,21218,RED SPOTTY BISCUIT TIN,3,2011-06-28 14:58:00,3.75,13614.0,United Kingdom,06_2011
558355,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-06-28 14:58:00,4.95,13614.0,United Kingdom,06_2011
558355,22845,VINTAGE CREAM CAT FOOD CONTAINER,1,2011-06-28 14:58:00,6.35,13614.0,United Kingdom,06_2011
558355,22847,BREAD BIN DINER STYLE IVORY,1,2011-06-28 14:58:00,16.95,13614.0,United Kingdom,06_2011
558355,22849,BREAD BIN DINER STYLE MINT,1,2011-06-28 14:58:00,16.95,13614.0,United Kingdom,06_2011
558355,21539,RED RETROSPOT BUTTER DISH,1,2011-06-28 14:58:00,4.95,13614.0,United Kingdom,06_2011
558355,22667,RECIPE BOX RETROSPOT ,1,2011-06-28 14:58:00,2.95,13614.0,United Kingdom,06_2011
558355,85132C,CHARLIE AND LOLA FIGURES TINS,1,2011-06-28 14:58:00,1.95,13614.0,United Kingdom,06_2011
558355,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",2,2011-06-28 14:58:00,4.95,13614.0,United Kingdom,06_2011
558355,21888,BINGO SET,1,2011-06-28 14:58:00,3.75,13614.0,United Kingdom,06_2011
558355,21907,I'M ON HOLIDAY METAL SIGN,2,2011-06-28 14:58:00,2.1,13614.0,United Kingdom,06_2011
558355,84927F,PSYCHEDELIC TILE HOOK,2,2011-06-28 14:58:00,2.1,13614.0,United Kingdom,06_2011
558355,84925F,PSYCHEDELIC WALL THERMOMETER,1,2011-06-28 14:58:00,2.55,13614.0,United Kingdom,06_2011
558355,22672,FRENCH BATHROOM SIGN BLUE METAL,2,2011-06-28 14:58:00,1.65,13614.0,United Kingdom,06_2011
558355,21907,I'M ON HOLIDAY METAL SIGN,3,2011-06-28 14:58:00,2.1,13614.0,United Kingdom,06_2011
558355,21903,MAN FLU METAL SIGN,1,2011-06-28 14:58:00,2.1,13614.0,United Kingdom,06_2011
558355,21175,GIN + TONIC DIET METAL SIGN,5,2011-06-28 14:58:00,2.55,13614.0,United Kingdom,06_2011
558355,21174,POTTERING IN THE SHED METAL SIGN,2,2011-06-28 14:58:00,2.08,13614.0,United Kingdom,06_2011
558355,21903,MAN FLU METAL SIGN,1,2011-06-28 14:58:00,2.1,13614.0,United Kingdom,06_2011
558355,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-06-28 14:58:00,2.1,13614.0,United Kingdom,06_2011
558355,82600,NO SINGING METAL SIGN,2,2011-06-28 14:58:00,2.1,13614.0,United Kingdom,06_2011
558355,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-06-28 14:58:00,2.95,13614.0,United Kingdom,06_2011
558355,82580,BATHROOM METAL SIGN,4,2011-06-28 14:58:00,0.55,13614.0,United Kingdom,06_2011
558355,82578,KITCHEN METAL SIGN,4,2011-06-28 14:58:00,0.55,13614.0,United Kingdom,06_2011
558355,82581,TOILET METAL SIGN,4,2011-06-28 14:58:00,0.55,13614.0,United Kingdom,06_2011
558355,22674,FRENCH TOILET SIGN BLUE METAL,2,2011-06-28 14:58:00,1.25,13614.0,United Kingdom,06_2011
558355,22138,BAKING SET 9 PIECE RETROSPOT ,4,2011-06-28 14:58:00,4.95,13614.0,United Kingdom,06_2011
558355,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-06-28 14:58:00,2.95,13614.0,United Kingdom,06_2011
558355,21790,VINTAGE SNAP CARDS,1,2011-06-28 14:58:00,0.85,13614.0,United Kingdom,06_2011
558355,84925F,PSYCHEDELIC WALL THERMOMETER,1,2011-06-28 14:58:00,2.55,13614.0,United Kingdom,06_2011
558355,22553,PLASTERS IN TIN SKULLS,1,2011-06-28 14:58:00,1.65,13614.0,United Kingdom,06_2011
558355,23091,ZINC HERB GARDEN CONTAINER,2,2011-06-28 14:58:00,6.25,13614.0,United Kingdom,06_2011
558355,22667,RECIPE BOX RETROSPOT ,1,2011-06-28 14:58:00,2.95,13614.0,United Kingdom,06_2011
558355,22854,CREAM SWEETHEART EGG HOLDER,1,2011-06-28 14:58:00,4.95,13614.0,United Kingdom,06_2011
558355,22428,ENAMEL FIRE BUCKET CREAM,2,2011-06-28 14:58:00,6.95,13614.0,United Kingdom,06_2011
558355,22424,ENAMEL BREAD BIN CREAM,1,2011-06-28 14:58:00,12.75,13614.0,United Kingdom,06_2011
558355,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-06-28 14:58:00,9.95,13614.0,United Kingdom,06_2011
558355,48194,DOORMAT HEARTS,1,2011-06-28 14:58:00,7.95,13614.0,United Kingdom,06_2011
558355,48184,DOORMAT ENGLISH ROSE ,1,2011-06-28 14:58:00,7.95,13614.0,United Kingdom,06_2011
558355,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-28 14:58:00,7.95,13614.0,United Kingdom,06_2011
558356,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,12,2011-06-28 14:58:00,1.25,14854.0,United Kingdom,06_2011
C558357,75049L,LARGE CIRCULAR MIRROR MOBILE,-8,2011-06-28 15:04:00,0.85,15502.0,United Kingdom,06_2011
C558357,22112,CHOCOLATE HOT WATER BOTTLE,-1,2011-06-28 15:04:00,4.37,15502.0,United Kingdom,06_2011
C558357,M,Manual,-2,2011-06-28 15:04:00,3.56,15502.0,United Kingdom,06_2011
558358,23153,ZINC SWEETHEART WIRE LETTER RACK,1,2011-06-28 15:05:00,3.75,17965.0,United Kingdom,06_2011
558358,84997D,CHILDRENS CUTLERY POLKADOT PINK,2,2011-06-28 15:05:00,4.15,17965.0,United Kingdom,06_2011
558358,84997B,CHILDRENS CUTLERY RETROSPOT RED ,2,2011-06-28 15:05:00,4.15,17965.0,United Kingdom,06_2011
558358,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2011-06-28 15:05:00,1.95,17965.0,United Kingdom,06_2011
558358,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-06-28 15:05:00,1.45,17965.0,United Kingdom,06_2011
558358,23242,TREASURE TIN BUFFALO BILL ,1,2011-06-28 15:05:00,2.08,17965.0,United Kingdom,06_2011
558358,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-06-28 15:05:00,1.65,17965.0,United Kingdom,06_2011
558358,23302,KNEELING MAT HOUSEWORK  DESIGN,1,2011-06-28 15:05:00,1.65,17965.0,United Kingdom,06_2011
558358,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-06-28 15:05:00,1.65,17965.0,United Kingdom,06_2011
558358,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,2,2011-06-28 15:05:00,1.25,17965.0,United Kingdom,06_2011
558358,22197,POPCORN HOLDER,14,2011-06-28 15:05:00,0.85,17965.0,United Kingdom,06_2011
558358,23236,DOILEY STORAGE TIN,1,2011-06-28 15:05:00,2.89,17965.0,United Kingdom,06_2011
558358,22461,SAVOY ART DECO CLOCK,1,2011-06-28 15:05:00,12.75,17965.0,United Kingdom,06_2011
558358,23341,PINK DINER WALL CLOCK,1,2011-06-28 15:05:00,8.5,17965.0,United Kingdom,06_2011
558358,23315,IVORY REFECTORY CLOCK,1,2011-06-28 15:05:00,9.95,17965.0,United Kingdom,06_2011
558358,23316,RED REFECTORY CLOCK ,1,2011-06-28 15:05:00,9.95,17965.0,United Kingdom,06_2011
558358,23342,MINT DINER WALL CLOCK,1,2011-06-28 15:05:00,8.5,17965.0,United Kingdom,06_2011
558358,23240,SET OF 4 KNICK KNACK TINS DOILEY ,1,2011-06-28 15:05:00,4.15,17965.0,United Kingdom,06_2011
558358,23241,TREASURE TIN GYMKHANA DESIGN,1,2011-06-28 15:05:00,2.08,17965.0,United Kingdom,06_2011
558358,22714,CARD BIRTHDAY COWBOY,24,2011-06-28 15:05:00,0.42,17965.0,United Kingdom,06_2011
558358,22716,CARD CIRCUS PARADE,12,2011-06-28 15:05:00,0.42,17965.0,United Kingdom,06_2011
558358,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-06-28 15:05:00,0.42,17965.0,United Kingdom,06_2011
C558359,S,SAMPLES,-1,2011-06-28 15:10:00,570.0,,United Kingdom,06_2011
C558360,21530,DAIRY MAID TOASTRACK,-12,2011-06-28 15:10:00,0.79,16701.0,United Kingdom,06_2011
C558360,79163,BLACK CHAMPAGNE GLASS,-7,2011-06-28 15:10:00,0.39,16701.0,United Kingdom,06_2011
C558360,23168,CLASSIC CAFE SUGAR DISPENSER,-1,2011-06-28 15:10:00,1.25,16701.0,United Kingdom,06_2011
C558361,82001S,VINYL RECORD FRAME SILVER,-1,2011-06-28 15:13:00,3.75,15128.0,United Kingdom,06_2011
C558361,23238,SET OF 4 KNICK KNACK TINS LONDON ,-1,2011-06-28 15:13:00,4.15,15128.0,United Kingdom,06_2011
C558361,23168,CLASSIC CAFE SUGAR DISPENSER,-3,2011-06-28 15:13:00,1.25,15128.0,United Kingdom,06_2011
C558361,21429,RED GINGHAM ROSE JEWELLERY BOX,-2,2011-06-28 15:13:00,1.95,15128.0,United Kingdom,06_2011
C558361,21232,STRAWBERRY CERAMIC TRINKET BOX,-1,2011-06-28 15:13:00,1.25,15128.0,United Kingdom,06_2011
558362,22625,RED KITCHEN SCALES,24,2011-06-28 15:14:00,7.65,16029.0,United Kingdom,06_2011
558362,22624,IVORY KITCHEN SCALES,24,2011-06-28 15:14:00,7.65,16029.0,United Kingdom,06_2011
558362,23206,LUNCH BAG APPLE DESIGN,100,2011-06-28 15:14:00,1.45,16029.0,United Kingdom,06_2011
558362,22384,LUNCH BAG PINK POLKADOT,100,2011-06-28 15:14:00,1.45,16029.0,United Kingdom,06_2011
558362,20713,JUMBO BAG OWLS,200,2011-06-28 15:14:00,1.74,16029.0,United Kingdom,06_2011
558362,21931,JUMBO STORAGE BAG SUKI,200,2011-06-28 15:14:00,1.74,16029.0,United Kingdom,06_2011
558363,22854,CREAM SWEETHEART EGG HOLDER,96,2011-06-28 15:15:00,4.25,16029.0,United Kingdom,06_2011
558363,22666,RECIPE BOX PANTRY YELLOW DESIGN,48,2011-06-28 15:15:00,2.55,16029.0,United Kingdom,06_2011
C558364,POST,POSTAGE,-1,2011-06-28 15:20:00,3.95,,United Kingdom,06_2011
C558364,22960,JAM MAKING SET WITH JARS,-1,2011-06-28 15:20:00,8.29,,United Kingdom,06_2011
558365,22625,RED KITCHEN SCALES,40,2011-06-28 15:28:00,6.25,13631.0,United Kingdom,06_2011
558366,23118,PARISIENNE JEWELLERY DRAWER ,96,2011-06-28 15:30:00,5.32,13631.0,United Kingdom,06_2011
558367,21658,GLASS  BEURRE DISH,4,2011-06-28 15:31:00,3.95,16550.0,United Kingdom,06_2011
558367,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,12,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,23245,SET OF 3 REGENCY CAKE TINS,2,2011-06-28 15:31:00,4.95,16550.0,United Kingdom,06_2011
558367,22433,WATERING CAN GREEN DINOSAUR,2,2011-06-28 15:31:00,1.95,16550.0,United Kingdom,06_2011
558367,22431,WATERING CAN BLUE ELEPHANT,2,2011-06-28 15:31:00,1.95,16550.0,United Kingdom,06_2011
558367,22854,CREAM SWEETHEART EGG HOLDER,2,2011-06-28 15:31:00,4.95,16550.0,United Kingdom,06_2011
558367,21238,RED RETROSPOT CUP,8,2011-06-28 15:31:00,0.85,16550.0,United Kingdom,06_2011
558367,75049L,LARGE CIRCULAR MIRROR MOBILE,18,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,23237,SET OF 4 KNICK KNACK TINS LEAVES ,3,2011-06-28 15:31:00,4.15,16550.0,United Kingdom,06_2011
558367,21356,TOAST ITS - FAIRY FLOWER,3,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,20684,STRAWBERRY DREAM CHILDS UMBRELLA,2,2011-06-28 15:31:00,3.25,16550.0,United Kingdom,06_2011
558367,20682,RED RETROSPOT CHILDRENS UMBRELLA,3,2011-06-28 15:31:00,3.25,16550.0,United Kingdom,06_2011
558367,22109,FULL ENGLISH BREAKFAST PLATE,1,2011-06-28 15:31:00,3.75,16550.0,United Kingdom,06_2011
558367,21745,GAOLERS KEYS DECORATIVE GARDEN ,3,2011-06-28 15:31:00,3.75,16550.0,United Kingdom,06_2011
558367,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-06-28 15:31:00,1.95,16550.0,United Kingdom,06_2011
558367,21059,PARTY INVITES DINOSAURS,4,2011-06-28 15:31:00,0.85,16550.0,United Kingdom,06_2011
558367,22367,CHILDRENS APRON SPACEBOY DESIGN,3,2011-06-28 15:31:00,1.95,16550.0,United Kingdom,06_2011
558367,21327,SKULLS WRITING SET ,3,2011-06-28 15:31:00,1.65,16550.0,United Kingdom,06_2011
558367,84422,PINK/BLUE DISC/MIRROR STRING,6,2011-06-28 15:31:00,0.39,16550.0,United Kingdom,06_2011
558367,23335,EGG FRYING PAN IVORY ,3,2011-06-28 15:31:00,2.08,16550.0,United Kingdom,06_2011
558367,23339,EGG FRYING PAN BLUE ,3,2011-06-28 15:31:00,2.08,16550.0,United Kingdom,06_2011
558367,23336,EGG FRYING PAN PINK ,3,2011-06-28 15:31:00,2.08,16550.0,United Kingdom,06_2011
558367,82581,TOILET METAL SIGN,4,2011-06-28 15:31:00,0.55,16550.0,United Kingdom,06_2011
558367,82580,BATHROOM METAL SIGN,4,2011-06-28 15:31:00,0.55,16550.0,United Kingdom,06_2011
558367,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,4,2011-06-28 15:31:00,2.1,16550.0,United Kingdom,06_2011
558367,22629,SPACEBOY LUNCH BOX ,3,2011-06-28 15:31:00,1.95,16550.0,United Kingdom,06_2011
558367,22630,DOLLY GIRL LUNCH BOX,3,2011-06-28 15:31:00,1.95,16550.0,United Kingdom,06_2011
558367,21668,RED STRIPE CERAMIC DRAWER KNOB,6,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,21670,BLUE SPOT CERAMIC DRAWER KNOB,6,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,21671,RED SPOT CERAMIC DRAWER KNOB,6,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,2011-06-28 15:31:00,2.95,16550.0,United Kingdom,06_2011
558367,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,22197,POPCORN HOLDER,16,2011-06-28 15:31:00,0.85,16550.0,United Kingdom,06_2011
558367,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,4,2011-06-28 15:31:00,2.55,16550.0,United Kingdom,06_2011
558367,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,4,2011-06-28 15:31:00,2.55,16550.0,United Kingdom,06_2011
558367,79321,CHILLI LIGHTS,3,2011-06-28 15:31:00,5.75,16550.0,United Kingdom,06_2011
558367,23123,COCKTAIL SWORDS 50 PIECES,6,2011-06-28 15:31:00,0.83,16550.0,United Kingdom,06_2011
558367,23124,18PC WOODEN CUTLERY SET DISPOSABLE,16,2011-06-28 15:31:00,1.25,16550.0,United Kingdom,06_2011
558367,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,24,2011-06-28 15:31:00,0.42,16550.0,United Kingdom,06_2011
558368,22692,DOORMAT WELCOME TO OUR HOME,2,2011-06-28 15:36:00,7.95,14329.0,United Kingdom,06_2011
558368,48194,DOORMAT HEARTS,2,2011-06-28 15:36:00,7.95,14329.0,United Kingdom,06_2011
558368,22464,HANGING METAL HEART LANTERN,12,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,82613D,METAL SIGN CUPCAKE SINGLE HOOK,8,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,06_2011
558368,22120,WELCOME  WOODEN BLOCK LETTERS,3,2011-06-28 15:36:00,9.95,14329.0,United Kingdom,06_2011
558368,21754,HOME BUILDING BLOCK WORD,3,2011-06-28 15:36:00,5.95,14329.0,United Kingdom,06_2011
558368,21931,JUMBO STORAGE BAG SUKI,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,22379,RECYCLING BAG RETROSPOT ,5,2011-06-28 15:36:00,2.1,14329.0,United Kingdom,06_2011
558368,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,23199,JUMBO BAG APPLES,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,22381,TOY TIDY PINK POLKADOT,5,2011-06-28 15:36:00,2.1,14329.0,United Kingdom,06_2011
558368,22380,TOY TIDY SPACEBOY  ,5,2011-06-28 15:36:00,2.1,14329.0,United Kingdom,06_2011
558368,85099F,JUMBO BAG STRAWBERRY,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,23203,JUMBO BAG DOILEY PATTERNS,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,21930,JUMBO STORAGE BAG SKULLS,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,20728,LUNCH BAG CARS BLUE,10,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-06-28 15:36:00,0.85,14329.0,United Kingdom,06_2011
558368,22384,LUNCH BAG PINK POLKADOT,10,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,23207,LUNCH BAG ALPHABET DESIGN,10,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,23209,LUNCH BAG DOILEY PATTERN ,10,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,23201,JUMBO BAG ALPHABET,10,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,84568,GIRLS ALPHABET IRON ON PATCHES ,288,2011-06-28 15:36:00,0.21,14329.0,United Kingdom,06_2011
558368,22435,SET OF 9 HEART SHAPED BALLOONS,12,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,06_2011
558368,22440,BALLOON WATER BOMB PACK OF 35,20,2011-06-28 15:36:00,0.42,14329.0,United Kingdom,06_2011
558368,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-06-28 15:36:00,0.29,14329.0,United Kingdom,06_2011
558368,22439,6 ROCKET BALLOONS ,24,2011-06-28 15:36:00,0.65,14329.0,United Kingdom,06_2011
558368,22471,TV DINNER TRAY AIR HOSTESS ,6,2011-06-28 15:36:00,4.95,14329.0,United Kingdom,06_2011
558368,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,6,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,23026,DRAWER KNOB VINTAGE GLASS STAR,6,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,06_2011
558368,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,23112,PARISIENNE CURIO CABINET,2,2011-06-28 15:36:00,7.5,14329.0,United Kingdom,06_2011
558368,23118,PARISIENNE JEWELLERY DRAWER ,2,2011-06-28 15:36:00,7.5,14329.0,United Kingdom,06_2011
558368,23110,PARISIENNE KEY CABINET ,2,2011-06-28 15:36:00,5.75,14329.0,United Kingdom,06_2011
558368,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-06-28 15:36:00,4.15,14329.0,United Kingdom,06_2011
558368,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-06-28 15:36:00,4.95,14329.0,United Kingdom,06_2011
558368,23245,SET OF 3 REGENCY CAKE TINS,4,2011-06-28 15:36:00,4.95,14329.0,United Kingdom,06_2011
558368,23251,VINTAGE RED ENAMEL TRIM MUG ,12,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,06_2011
558368,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-06-28 15:36:00,3.75,14329.0,United Kingdom,06_2011
558368,23249,VINTAGE RED ENAMEL TRIM PLATE,12,2011-06-28 15:36:00,1.65,14329.0,United Kingdom,06_2011
558368,23263,SET OF 3 WOODEN HEART DECORATIONS,12,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,06_2011
558368,23289,DOLLY GIRL CHILDRENS BOWL,8,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,06_2011
558368,23290,SPACEBOY CHILDRENS BOWL,8,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,06_2011
558368,23291,DOLLY GIRL CHILDRENS CUP,8,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,06_2011
558368,23292,SPACEBOY CHILDRENS CUP,8,2011-06-28 15:36:00,1.25,14329.0,United Kingdom,06_2011
558368,22516,CHILDS GARDEN RAKE BLUE,6,2011-06-28 15:36:00,2.1,14329.0,United Kingdom,06_2011
558368,22517,CHILDS GARDEN RAKE PINK,6,2011-06-28 15:36:00,2.1,14329.0,United Kingdom,06_2011
558368,22514,CHILDS GARDEN SPADE BLUE,6,2011-06-28 15:36:00,2.1,14329.0,United Kingdom,06_2011
558368,22515,CHILDS GARDEN SPADE PINK,6,2011-06-28 15:36:00,2.1,14329.0,United Kingdom,06_2011
558368,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-06-28 15:36:00,9.95,14329.0,United Kingdom,06_2011
558368,21523,DOORMAT FANCY FONT HOME SWEET HOME,2,2011-06-28 15:36:00,7.95,14329.0,United Kingdom,06_2011
558368,23284,DOORMAT KEEP CALM AND COME IN,2,2011-06-28 15:36:00,7.95,14329.0,United Kingdom,06_2011
558369,21082,found,3,2011-06-28 15:40:00,0.0,,United Kingdom,06_2011
558370,84865,NEW BAROQUE BLACK PHOTO ALBUM,10,2011-06-28 15:44:00,2.95,17750.0,United Kingdom,06_2011
558370,22233,JIGSAW RABBIT AND BIRDHOUSE,12,2011-06-28 15:44:00,0.59,17750.0,United Kingdom,06_2011
558370,85132C,CHARLIE AND LOLA FIGURES TINS,8,2011-06-28 15:44:00,1.95,17750.0,United Kingdom,06_2011
558370,22209,WOOD STAMP SET HAPPY BIRTHDAY,6,2011-06-28 15:44:00,0.83,17750.0,United Kingdom,06_2011
558370,22210,WOOD STAMP SET BEST WISHES,12,2011-06-28 15:44:00,0.83,17750.0,United Kingdom,06_2011
558370,22208,WOOD STAMP SET THANK YOU,6,2011-06-28 15:44:00,0.83,17750.0,United Kingdom,06_2011
558370,15039,SANDALWOOD FAN,12,2011-06-28 15:44:00,0.85,17750.0,United Kingdom,06_2011
558370,22231,JIGSAW TREE WITH BIRDHOUSE,7,2011-06-28 15:44:00,0.59,17750.0,United Kingdom,06_2011
558370,22232,JIGSAW TOADSTOOLS 3 PIECE,12,2011-06-28 15:44:00,0.59,17750.0,United Kingdom,06_2011
558370,85159A,"BLACK TEA,COFFEE,SUGAR JARS",9,2011-06-28 15:44:00,1.95,17750.0,United Kingdom,06_2011
558370,51014C,"FEATHER PEN,COAL BLACK",12,2011-06-28 15:44:00,0.39,17750.0,United Kingdom,06_2011
